Model,Run,Accuracy,Precision,Recall,F1-Score,AUC-ROC,MCC,Specificity,AUPRC,TN,FP,FN,TP
SVM,7,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407879815749597,0.520354918377317,0.649402390438247,0.8861048991728007,163,88,57,340
SVM,8,0.7762345679012346,0.7930232558139535,0.8589420654911839,0.8246674727932285,0.8407879815749595,0.5200087043469442,0.6454183266932271,0.8861047872847824,162,89,56,341
SVM,9,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,10,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407879815749597,0.520354918377317,0.649402390438247,0.8861034563683278,163,88,57,340
SVM,11,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,12,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,13,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407779461499092,0.520354918377317,0.649402390438247,0.8861000858061439,163,88,57,340
SVM,14,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407779461499092,0.5168303199139421,0.6454183266932271,0.8860987660134665,162,89,57,340
SVM,15,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,16,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,17,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,18,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.84079801700001,0.5196858271659124,0.6414342629482072,0.8861094515460455,161,90,55,342
SVM,19,0.7762345679012346,0.7930232558139535,0.8589420654911839,0.8246674727932285,0.840792999287485,0.5200087043469442,0.6454183266932271,0.8861071182468594,162,89,56,341
SVM,20,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,21,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,22,0.7762345679012346,0.7930232558139535,0.8589420654911839,0.8246674727932285,0.840792999287485,0.5200087043469442,0.6454183266932271,0.8861071182468594,162,89,56,341
SVM,23,0.7777777777777778,0.792147806004619,0.8639798488664987,0.8265060240963855,0.84079801700001,0.5228971801572699,0.6414342629482072,0.8861080614740625,161,90,54,343
SVM,24,0.7777777777777778,0.792147806004619,0.8639798488664987,0.8265060240963855,0.84079801700001,0.5228971801572699,0.6414342629482072,0.8861080614740625,161,90,54,343
SVM,25,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.8407879815749596,0.5196858271659124,0.6414342629482072,0.8861034164672945,161,90,55,342
SVM,26,0.7762345679012346,0.7930232558139535,0.8589420654911839,0.8246674727932285,0.8408030347125353,0.5200087043469442,0.6454183266932271,0.8861096587388759,162,89,56,341
SVM,27,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.84079801700001,0.5196858271659124,0.6414342629482072,0.8861094515460455,161,90,55,342
SVM,28,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,29,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,30,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,31,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,32,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,33,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.8407879815749596,0.5196858271659124,0.6414342629482072,0.8861034164672945,161,90,55,342
SVM,34,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407779461499092,0.520354918377317,0.649402390438247,0.8861000858061439,163,88,57,340
SVM,35,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,36,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407729284373839,0.5168303199139421,0.6454183266932271,0.8860964188587289,162,89,57,340
SVM,37,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,38,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.84079801700001,0.5196858271659124,0.6414342629482072,0.8861094515460455,161,90,55,342
SVM,39,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,40,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407679107248587,0.520354918377317,0.649402390438247,0.8860953715573617,163,88,57,340
SVM,41,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,42,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,43,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,44,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,45,0.7762345679012346,0.7903225806451613,0.8639798488664987,0.825511432009627,0.8407679107248586,0.5193865728464367,0.6374501992031872,0.886094168692514,160,91,54,343
SVM,46,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407779461499092,0.520354918377317,0.649402390438247,0.8861000858061439,163,88,57,340
SVM,47,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407829638624345,0.5168303199139421,0.6454183266932271,0.8861024539374799,162,89,57,340
SVM,48,0.7746913580246914,0.7925407925407926,0.8564231738035264,0.8232445520581114,0.8407879815749597,0.5168303199139421,0.6454183266932271,0.8861048010922175,162,89,57,340
SVM,49,0.7762345679012346,0.794392523364486,0.8564231738035264,0.8242424242424242,0.8407679107248587,0.520354918377317,0.649402390438247,0.8860953715573617,163,88,57,340
SVM,50,0.7762345679012346,0.7916666666666666,0.8614609571788413,0.8250904704463209,0.8407879815749596,0.5196858271659124,0.6414342629482072,0.8861034164672945,161,90,55,342
DecisionTree,1,0.7330246913580247,0.7679425837320574,0.8085642317380353,0.7877300613496933,0.7905606791975675,0.4297399668854038,0.6135458167330677,0.8659854695469714,154,97,76,321
DecisionTree,2,0.7330246913580247,0.7666666666666667,0.8110831234256927,0.7882496940024479,0.7761849328128293,0.4290971686161953,0.6095617529880478,0.851287700280382,153,98,75,322
DecisionTree,3,0.7129629629629629,0.7579462102689487,0.7808564231738035,0.7692307692307693,0.7589892319889209,0.39016379456419303,0.6055776892430279,0.8395352889041798,152,99,87,310
DecisionTree,4,0.7314814814814815,0.7808564231738035,0.7808564231738035,0.7808564231738035,0.7749405401065762,0.43424287735707046,0.6533864541832669,0.8500540582409477,164,87,87,310
DecisionTree,5,0.7314814814814815,0.7866323907455013,0.7707808564231738,0.7786259541984732,0.7906158740353448,0.4376856605711136,0.6693227091633466,0.8630878496310732,168,83,91,306
DecisionTree,6,0.7361111111111112,0.7742718446601942,0.8035264483627204,0.788627935723115,0.7762250745130309,0.4383529629692482,0.6294820717131474,0.8506422109440873,158,93,78,319
DecisionTree,7,0.720679012345679,0.7523364485981309,0.8110831234256927,0.7806060606060606,0.7574738828063062,0.39993947976226607,0.5776892430278885,0.8416492869437799,145,106,75,322
DecisionTree,8,0.7391975308641975,0.7807881773399015,0.7984886649874056,0.7895392278953923,0.7708009272732748,0.447047221208772,0.6454183266932271,0.851709191145605,162,89,80,317
DecisionTree,9,0.6990740740740741,0.7439613526570048,0.7758186397984886,0.7595561035758323,0.7492498519774805,0.3585280321154318,0.5776892430278885,0.8378730241877679,145,106,89,308
DecisionTree,10,0.7330246913580247,0.7916666666666666,0.7657430730478589,0.7784891165172856,0.77901492267705,0.443189562526522,0.6812749003984063,0.8532732127602967,171,80,93,304
DecisionTree,11,0.720679012345679,0.7608695652173914,0.7934508816120907,0.7768187422934648,0.7822061878430862,0.40469515735461875,0.6055776892430279,0.8604554144039321,152,99,82,315
DecisionTree,12,0.7376543209876543,0.7734939759036145,0.8085642317380353,0.7906403940886699,0.779812738968559,0.44063816727209115,0.6254980079681275,0.8533184155042863,157,94,76,321
DecisionTree,13,0.7376543209876543,0.7761557177615572,0.8035264483627204,0.7896039603960396,0.7733549429486085,0.44198862938955913,0.6334661354581673,0.850453423672537,159,92,78,319
DecisionTree,14,0.7098765432098766,0.750599520383693,0.7884130982367759,0.769041769041769,0.7526317902194747,0.3804622050023807,0.5856573705179283,0.8370494574878111,147,104,84,313
DecisionTree,15,0.7083333333333334,0.7488038277511961,0.7884130982367759,0.7680981595092025,0.7493953656407117,0.3767759616470905,0.5816733067729084,0.8333088790318145,146,105,84,313
DecisionTree,16,0.7546296296296297,0.7793427230046949,0.836272040302267,0.8068043742405833,0.8005760333978945,0.4739980851859078,0.6254980079681275,0.8656108432297138,157,94,65,332
DecisionTree,17,0.7376543209876543,0.7816377171215881,0.7934508816120907,0.7875,0.7719399480164982,0.44489385450528207,0.649402390438247,0.8469384776871609,163,88,82,315
DecisionTree,18,0.7114197530864198,0.7611940298507462,0.7707808564231738,0.7659574468085106,0.763349624173332,0.38979021534836816,0.6175298804780877,0.8454345374368957,155,96,91,306
DecisionTree,19,0.7484567901234568,0.7839805825242718,0.8136020151133502,0.7985166872682324,0.790881812799181,0.4646858377262773,0.6454183266932271,0.863982552035519,162,89,74,323
DecisionTree,20,0.7561728395061729,0.7936117936117936,0.8136020151133502,0.8034825870646766,0.7980270354350858,0.482734232141814,0.6653386454183267,0.8628172268570127,167,84,74,323
DecisionTree,21,0.7037037037037037,0.7543424317617866,0.7657430730478589,0.76,0.7501430048069686,0.37303173673887785,0.6055776892430279,0.8350737106853338,152,99,93,304
DecisionTree,22,0.7067901234567902,0.7435294117647059,0.7959697732997482,0.7688564476885644,0.784454123054382,0.3708872648057079,0.5657370517928287,0.8615039899915239,142,109,81,316
DecisionTree,23,0.7330246913580247,0.7692307692307693,0.8060453400503779,0.7872078720787208,0.7770881210673678,0.43039974166467065,0.6175298804780877,0.8554938554392435,155,96,77,320
DecisionTree,24,0.7006172839506173,0.7469586374695864,0.7732997481108312,0.7599009900990099,0.7547291940550142,0.3630610009102111,0.5856573705179283,0.8400969448396693,147,104,90,307
DecisionTree,25,0.7484567901234568,0.7925,0.7984886649874056,0.795483061480552,0.7855881260850803,0.4688641798294381,0.6693227091633466,0.8536937113261576,168,83,80,317
DecisionTree,26,0.7299382716049383,0.7817258883248731,0.7758186397984886,0.7787610619469026,0.7855831083725551,0.43225967544961313,0.6573705179282868,0.8567476443540436,165,86,89,308
DecisionTree,27,0.7237654320987654,0.7546728971962616,0.8136020151133502,0.7830303030303031,0.773831625638504,0.4066292263519911,0.5816733067729084,0.8503474550183827,146,105,74,323
DecisionTree,28,0.7145061728395061,0.7476635514018691,0.8060453400503779,0.7757575757575758,0.7545736449667326,0.386559986582816,0.5697211155378487,0.836951661064955,143,108,77,320
DecisionTree,29,0.7175925925925926,0.7597087378640777,0.7884130982367759,0.7737948084054388,0.7627976757955583,0.39885365083370455,0.6055776892430279,0.8413665690063722,152,99,84,313
DecisionTree,30,0.7484567901234568,0.7671232876712328,0.8463476070528967,0.8047904191616766,0.783841962126306,0.4579431224193138,0.5936254980079682,0.8570429411422238,149,102,61,336
DecisionTree,31,0.7438271604938271,0.7743467933491687,0.8211586901763224,0.7970660146699267,0.7634851024115126,0.45202329084779186,0.6215139442231076,0.8420386368926509,156,95,71,326
DecisionTree,32,0.75,0.7777777777777778,0.8287153652392947,0.802439024390244,0.7896324023804028,0.464761974602504,0.6254980079681275,0.8631752741841761,157,94,68,329
DecisionTree,33,0.7453703703703703,0.7788461538461539,0.8161209068010076,0.7970479704797048,0.7676598392324907,0.45683065832489683,0.6334661354581673,0.8431281465971552,159,92,73,324
DecisionTree,34,0.7422839506172839,0.7751196172248804,0.8161209068010076,0.7950920245398773,0.8050367798328097,0.44960146884977126,0.6254980079681275,0.8764758836690718,157,94,73,324
DecisionTree,35,0.7160493827160493,0.7494145199063232,0.8060453400503779,0.7766990291262136,0.7422300721547062,0.39022978642498357,0.5737051792828686,0.8324278976734049,144,107,77,320
DecisionTree,36,0.7191358024691358,0.7529411764705882,0.8060453400503779,0.7785888077858881,0.7519443636035203,0.39755928961985754,0.5816733067729084,0.831351853230099,146,105,77,320
DecisionTree,37,0.7222222222222222,0.7589498806682577,0.801007556675063,0.7794117647058824,0.7814184069766275,0.40622187537865295,0.5976095617529881,0.8551902906617919,150,101,79,318
DecisionTree,38,0.7361111111111112,0.7627906976744186,0.8261964735516373,0.7932285368802902,0.7622206388551588,0.43284739021946883,0.5936254980079682,0.8433963269916509,149,102,69,328
DecisionTree,39,0.7391975308641975,0.7701421800947867,0.818639798488665,0.7936507936507936,0.7959497024496472,0.44176568367796487,0.6135458167330677,0.8667239152070549,154,97,72,325
DecisionTree,40,0.7592592592592593,0.7835294117647059,0.8387909319899244,0.8102189781021898,0.7650155047317029,0.4842433702658438,0.6334661354581673,0.842691353253861,159,92,64,333
DecisionTree,41,0.7361111111111112,0.775609756097561,0.801007556675063,0.7881040892193308,0.7864260840767909,0.43905122356447956,0.6334661354581673,0.8579703396235119,159,92,79,318
DecisionTree,42,0.7114197530864198,0.7453271028037384,0.8035264483627204,0.7733333333333333,0.7427418788322779,0.37987023999309094,0.5657370517928287,0.824801457468681,142,109,78,319
DecisionTree,43,0.7592592592592593,0.800498753117207,0.8085642317380353,0.8045112781954887,0.8127891456842655,0.4913205486626601,0.6812749003984063,0.8766463300809345,171,80,76,321
DecisionTree,44,0.7191358024691358,0.7615571776155717,0.7884130982367759,0.7747524752475248,0.7575591839192348,0.40252481514988514,0.6095617529880478,0.8402923810864469,153,98,84,313
DecisionTree,45,0.7037037037037037,0.7367205542725174,0.8035264483627204,0.7686746987951807,0.7353909299828394,0.3614275110389517,0.545816733067729,0.8219554824731874,137,114,78,319
DecisionTree,46,0.7299382716049383,0.7761194029850746,0.7858942065491183,0.7809762202753442,0.7925025339448253,0.4289566069665636,0.6414342629482072,0.8584931143901242,161,90,85,312
DecisionTree,47,0.7052469135802469,0.7475961538461539,0.783375314861461,0.7650676506765067,0.7575943079069114,0.37093017917916177,0.5816733067729084,0.8417054149740539,146,105,86,311
DecisionTree,48,0.75,0.7831325301204819,0.818639798488665,0.8004926108374384,0.7809316888616817,0.4670440611885654,0.6414342629482072,0.8542375348854705,161,90,72,325
DecisionTree,49,0.7175925925925926,0.7786458333333334,0.7531486146095718,0.765685019206146,0.7590042851264966,0.41095325275223293,0.6613545816733067,0.8356081674153826,166,85,98,299
DecisionTree,50,0.7469135802469136,0.7703016241299304,0.836272040302267,0.8019323671497585,0.7628879946210122,0.45607703605137795,0.6055776892430279,0.8416900690795757,152,99,65,332
BiLSTM,1,0.7237654320987654,0.7607655502392344,0.801007556675063,0.7803680981595092,0.7497716940801028,0.4098784649210363,0.601593625498008,0.7946486909263419,151,100,79,318
BiLSTM,2,0.7361111111111112,0.7545045045045045,0.8438287153652393,0.7966706302021404,0.7787439662006885,0.4295850856359192,0.5657370517928287,0.8264109325172185,142,109,62,335
BiLSTM,3,0.7469135802469136,0.7715617715617715,0.8337531486146096,0.801452784503632,0.783214748060654,0.45655566985018886,0.6095617529880478,0.8285538745402091,153,98,66,331
BiLSTM,4,0.7469135802469136,0.7703016241299304,0.836272040302267,0.8019323671497585,0.7848756109064999,0.45607703605137795,0.6055776892430279,0.832370080645549,152,99,65,332
BiLSTM,5,0.7330246913580247,0.7758620689655172,0.7934508816120907,0.7845579078455791,0.7800836954449205,0.4339493056079543,0.6374501992031872,0.830514053610457,160,91,82,315
BiLSTM,6,0.7268518518518519,0.7466367713004485,0.8387909319899244,0.7900355871886121,0.7608558210483005,0.40867921680145475,0.549800796812749,0.8058343444549891,138,113,64,333
BiLSTM,7,0.75,0.7593818984547461,0.8664987405541562,0.8094117647058824,0.7848003452186217,0.459077950686418,0.5657370517928287,0.8286854689881251,142,109,53,344
BiLSTM,8,0.7222222222222222,0.7416481069042317,0.8387909319899244,0.7872340425531915,0.7791955603279577,0.39774828281586944,0.5378486055776892,0.8340012459470401,135,116,64,333
BiLSTM,9,0.7438271604938271,0.7756563245823389,0.818639798488665,0.7965686274509803,0.7667616686904775,0.4526110001921665,0.6254980079681275,0.8073404076047009,157,94,72,325
BiLSTM,10,0.7299382716049383,0.7831632653061225,0.7732997481108312,0.7782002534854245,0.7779662207592802,0.4331248565696198,0.6613545816733067,0.8263875875467415,166,85,90,307
BiLSTM,11,0.7422839506172839,0.759009009009009,0.8488664987405542,0.8014268727705113,0.7790600820897768,0.443226717287986,0.5737051792828686,0.8263650695535872,144,107,60,337
BiLSTM,12,0.7422839506172839,0.7601809954751131,0.8463476070528967,0.8009535160905841,0.7819502845043,0.44359941933817315,0.5776892430278885,0.8245682879716705,145,106,61,336
BiLSTM,13,0.7345679012345679,0.7697841726618705,0.8085642317380353,0.7886977886977887,0.7747097253304165,0.43337477564577015,0.6175298804780877,0.8253728788577146,155,96,76,321
BiLSTM,14,0.7438271604938271,0.7619047619047619,0.8463476070528967,0.801909307875895,0.7767970937409054,0.4471905696260882,0.5816733067729084,0.8229810979527683,146,105,61,336
BiLSTM,15,0.75,0.7831325301204819,0.818639798488665,0.8004926108374384,0.7756781438477828,0.4670440611885654,0.6414342629482072,0.8265912071209096,161,90,72,325
BiLSTM,16,0.7469135802469136,0.7754137115839244,0.8261964735516373,0.8,0.7766415446526238,0.4581079952484813,0.6215139442231076,0.8224842023437422,156,95,69,328
BiLSTM,17,0.7330246913580247,0.7842639593908629,0.7783375314861462,0.7812895069532237,0.779180507190382,0.4387486776664354,0.6613545816733067,0.8289874959514089,166,85,88,309
BiLSTM,18,0.7037037037037037,0.779291553133515,0.7204030226700252,0.7486910994764397,0.7764609070017161,0.3909262263750856,0.6772908366533864,0.8274744161589567,170,81,111,286
BiLSTM,19,0.7361111111111112,0.7383966244725738,0.8816120906801007,0.8036739380022963,0.7597770128553795,0.4260286936123155,0.5059760956175299,0.8080301051944827,127,124,47,350
BiLSTM,20,0.7175925925925926,0.7276595744680852,0.8614609571788413,0.7889273356401384,0.7416831414894578,0.3836184613468537,0.4900398406374502,0.7980088362711772,123,128,55,342
BiLSTM,21,0.7391975308641975,0.751101321585903,0.8589420654911839,0.8014101057579318,0.7765963852398968,0.4347639287124846,0.549800796812749,0.8215538956488517,138,113,56,341
BiLSTM,22,0.7391975308641975,0.7456896551724138,0.871536523929471,0.8037166085946573,0.7716489206900358,0.4336705945798303,0.5298804780876494,0.8197953098689605,133,118,51,346
BiLSTM,23,0.7175925925925926,0.7729591836734694,0.7632241813602015,0.7680608365019012,0.7659186929862415,0.40720456592895543,0.6454183266932271,0.8179307039851178,162,89,94,303
BiLSTM,24,0.7314814814814815,0.7753086419753087,0.7909319899244333,0.7830423940149626,0.7725621443696248,0.43105518315178787,0.6374501992031872,0.8221798637448339,160,91,83,314
BiLSTM,25,0.7376543209876543,0.7609195402298851,0.8337531486146096,0.7956730769230769,0.7789045330014952,0.4349476639308741,0.5856573705179283,0.8251705557211909,147,104,66,331
