feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
22,HEART_RATE_t22,5.725298488816078,0.016793087438712894,0.016462995342755696,0.00037531014774592195,0.0007716049382715529,0.13067682602121633,0.07356991068198601,378
309,PULSE_OXIMETRY_t35,12.993790521572953,0.0003184251322880392,0.037363416642690016,0.0014526148418591144,-0.0010802469135802518,0.1096504444036442,0.0735069305231671,379
325,PULSE_OXIMETRY_t51,9.122536134881443,0.002549483784234175,0.026231692582674417,0.00041938746022366914,0.00030864197530862115,0.12074777206566994,0.07348973232417218,380
1646,RESPIRATION_RATE_t2,2.9737566056844216,0.08474453713727137,0.008550984939126784,0.0010957137450053089,0.0004629629629629317,0.13839163058565193,0.07347130776238936,381
2097,NEUROLOGY_DRUGS_seq_73,7.819501005343773,0.00520671707677765,0.02248483793205135,0.0011155463809230256,-0.00015432098765432166,0.12434519843137745,0.0734150181817144,382
1686,RESPIRATION_RATE_t42,10.021892409208492,0.0015648871689436952,0.02881777576849379,0.000967532530670031,-0.00030864197530866555,0.1176604095416747,0.07323909265508424,383
2038,NEUROLOGY_DRUGS_seq_14,14.286168111513605,0.00016056075311869652,0.04107962572520975,0.0,0.0,0.10481927629008665,0.0729494510076482,384
2120,CARDIOLOGY_DRUGS_seq_17,0.018638915805613693,0.8914173439728875,5.3595875341913765e-05,0.00023104525302218373,0.0015432098765431057,0.14575655055566877,0.07290507321550535,385
280,PULSE_OXIMETRY_t6,7.874732702485785,0.005050524536414184,0.022643655708032402,0.0010513564606796158,-0.00015432098765433278,0.12301367231248644,0.07282866401025942,386
326,PULSE_OXIMETRY_t52,8.07609592419159,0.00452041649369919,0.023222672118726206,0.0004896818013608885,0.00030864197530862115,0.12220592547791123,0.07271429879831871,387
1965,ANTIBIOTICS_seq_7,6.9579911215462165,0.008394525781701806,0.02000758137810877,0.0011654924404919675,-0.00015432098765433278,0.125381256469766,0.07269441892393738,388
2285,FUNGAL_DRUGS_seq_4,12.575295665214759,0.00039781682899447463,0.03616004202656291,0.00019387255404218018,0.0,0.10884087919073404,0.07250046060864848,389
1955,PROTHROMBIN_CONCENTRATION_h1,0.7738826536561555,0.3791002717907447,0.0022252859912663303,0.0014730567354893614,0.00030864197530862115,0.14260460185091955,0.07241494392109295,390
874,SYSTOLIC_BLOOD_PRESSURE_t52,8.080074117681361,0.004510535030813812,0.023234111344300666,0.000799716863971736,0.0,0.12140823430807222,0.07232117282618644,391
1971,ANTIBIOTICS_seq_13,10.690929393150764,0.0010907283673240711,0.030741579876225222,0.0004361021268263669,0.0,0.11386557779928241,0.07230357883775382,392
2023,ANTIBIOTICS_unique_count,9.034177543815826,0.002675233335029345,0.025977619004493777,0.0006618235933363933,0.0,0.11854783986025268,0.07226272943237323,393
28,HEART_RATE_t28,0.8458934177500095,0.35780238691631117,0.0024323516798450484,0.0014477157147141965,0.00030864197530862115,0.1420789393962299,0.07225564553803747,394
1647,RESPIRATION_RATE_t3,1.4012747857869126,0.23661896198782012,0.00402934105835613,0.0020559569009007046,-0.0003086419753086433,0.14023818299744067,0.0721337620278984,395
1695,RESPIRATION_RATE_t51,0.7678129208109616,0.3809758172712343,0.0022078325809756012,0.0010890427167802776,0.0006172839506172311,0.14186770765409107,0.07203777011753333,396
316,PULSE_OXIMETRY_t42,12.426583030910928,0.0004306117016311526,0.035732421456083414,0.00016766856867441075,0.0,0.10829731579629598,0.0720148686261897,397
319,PULSE_OXIMETRY_t45,9.198618348040693,0.002446023564965001,0.026450465651598948,0.0005750718960320684,0.0,0.11674830263726209,0.07159938414443051,398
597,TEMPERATURE_t49,9.55727103371048,0.002012801309626983,0.027481765155962345,0.0004917757448642204,-2.2204460492503132e-17,0.11502044567058384,0.07125110541327309,399
1696,RESPIRATION_RATE_t52,0.24942130116324487,0.6175253047338178,0.0007172065748983654,0.001607489035003057,0.00015432098765429946,0.14177874570592794,0.07124797614041316,400
2045,NEUROLOGY_DRUGS_seq_21,13.088975861084476,0.0003027235494740539,0.037637120416237874,0.0,0.0,0.10481927629008665,0.07122819835316227,401
2039,NEUROLOGY_DRUGS_seq_15,12.212764991833483,0.00048260989830981743,0.03511759143658219,0.00010712471272823877,0.0,0.10704142195463065,0.07107950669560642,402
2279,CARDIOLOGY_DRUGS_last_med_id,0.9141790131592031,0.3390973317473379,0.0026287057112365756,0.0011453181665800306,0.0004629629629629317,0.13942060184295757,0.07102465377709707,403
1929,TOTAL_BILIRUBIN_RESULT_h3,3.7378309587211573,0.05330239809832668,0.010748067334068263,0.0012568510328546075,0.0,0.13089081480352704,0.07081944106879766,404
2119,CARDIOLOGY_DRUGS_seq_16,0.03307957742653935,0.8556927773032057,9.511974444253966e-05,2.5624593160055582e-05,0.0015432098765431057,0.14149539907068498,0.07079525940756376,405
595,TEMPERATURE_t47,14.843812751847311,0.00011962760514944921,0.04268312310349664,6.169765819823465e-05,-0.0003086419753086433,0.09887018846764141,0.07077665578556902,406
426,PULSE_OXIMETRY_t152,10.049627163747898,0.0015415924203928254,0.028897526568510003,0.00019236637046783436,0.00015432098765431058,0.11242409341600927,0.07066080999225964,407
1967,ANTIBIOTICS_seq_9,6.938782058936906,0.008484901383719136,0.019952346055637196,0.0007841624470841372,0.0,0.12108558065355114,0.07051896335459416,408
1717,RESPIRATION_RATE_t73,4.671739424752027,0.030754283338153134,0.013433504740844529,0.0010949247086198095,0.0,0.12753188976923802,0.07048269725504128,409
1428,DIASTOLIC_BLOOD_PRESSURE_t58,4.780790094648751,0.028868179918346,0.013747078028620028,0.0005569228028838735,0.0004629629629629317,0.12721519962365677,0.07048113882613839,410
2305,FUNGAL_DRUGS_seq_24,11.275011676655774,0.0007969384744662836,0.03242109823354977,0.00017688989677833527,0.0,0.10848859877615756,0.07045484850485367,411
2044,NEUROLOGY_DRUGS_seq_20,12.42673490137059,0.00043057685449395444,0.035732858156925305,0.0,0.0,0.10481927629008665,0.07027606722350598,412
1098,MEAN_ARTERIAL_PRESSURE_t2,0.003440021165646045,0.9532340640934832,9.89172049975038e-06,0.001546350392481638,0.00015432098765427726,0.14051051388569624,0.070260202803098,413
826,SYSTOLIC_BLOOD_PRESSURE_t4,5.319146466786056,0.021170991565888784,0.015295112330159484,0.0020155126356862433,-0.0009259259259259522,0.12494139458911528,0.07011825345963739,414
1411,DIASTOLIC_BLOOD_PRESSURE_t41,13.866173646796941,0.0002004896629653027,0.03987193901156149,0.0008302527525583396,-0.0009259259259259301,0.10035490988756751,0.0701134244495645,415
873,SYSTOLIC_BLOOD_PRESSURE_t51,8.479430303428016,0.0036225740438635143,0.02438245304891062,0.0007012228198547656,-0.00015432098765433278,0.11575066145201626,0.07006655725046344,416
329,PULSE_OXIMETRY_t55,5.787620672628855,0.016209152320163032,0.016642201688741736,0.0005480762122518068,0.00030864197530862115,0.12341723222207998,0.07002971695541085,417
2047,NEUROLOGY_DRUGS_seq_23,10.939551153981522,0.0009542028119588463,0.03145648738692706,0.00018000483967936032,0.0,0.10855321371594624,0.07000485055143665,418
2031,NEUROLOGY_DRUGS_seq_7,12.053521227116642,0.0005254195233783924,0.03465968878538987,2.0336038608927226e-05,0.0,0.10524111770163347,0.06995040324351168,419
869,SYSTOLIC_BLOOD_PRESSURE_t47,9.723040270100352,0.0018397272904542878,0.027958431686447984,0.00016575743762129396,0.00015432098765431058,0.11187212997772138,0.06991528083208468,420
2046,NEUROLOGY_DRUGS_seq_22,12.170465496705363,0.0004936253467678719,0.03499595998057069,0.0,0.0,0.10481927629008665,0.06990761813532867,421
2099,NEUROLOGY_DRUGS_has_med,9.034177543815826,0.002675233335029345,0.025977619004493777,0.000426658433061157,0.0,0.11366968216863668,0.06982365058656523,422
1976,ANTIBIOTICS_seq_18,11.980975530817023,0.0005461747215956988,0.034451084908639934,0.0,0.0,0.10481927629008665,0.0696351805993633,423
2281,FUNGAL_DRUGS_seq_0,11.181109903019799,0.0008381129795470148,0.03215108533115431,8.590740227242962e-05,0.0,0.10660129984609097,0.06937619258862264,424
1421,DIASTOLIC_BLOOD_PRESSURE_t51,8.710195341169307,0.0031927827312874875,0.025046013865700684,0.0004271739416323169,0.0,0.11368037564082684,0.06936319475326376,425
1970,ANTIBIOTICS_seq_12,6.13120472552838,0.013345147072870737,0.017630171603983603,0.0009566038737897617,-0.00015432098765432166,0.12104816832373141,0.06933916996385751,426
1418,DIASTOLIC_BLOOD_PRESSURE_t48,8.87899570516291,0.002911544290976312,0.025531396350423643,0.0003864847480141366,0.0,0.1128363377630142,0.06918386705671892,427
875,SYSTOLIC_BLOOD_PRESSURE_t53,7.579292237827881,0.005945477422871656,0.021794121836003582,0.0005613080173185287,0.0,0.11646279108132268,0.06912845645866313,428
1984,ANTIBIOTICS_seq_26,8.507741505110966,0.003566825291286658,0.024463861412573177,0.0002455270922966738,0.00015432098765429946,0.11352683492660394,0.06899534816958856,429
2098,NEUROLOGY_DRUGS_length,9.225790410144326,0.0024101157792473372,0.026528598439389664,0.0004926599010773279,-0.00015432098765432166,0.11142432839643432,0.068976463417912,430
685,TEMPERATURE_t137,9.496554443489904,0.00208025064942814,0.027307175666177325,0.0002756270400583027,0.0,0.11053675656609395,0.06892196611613563,431
1143,MEAN_ARTERIAL_PRESSURE_t47,9.127062617785368,0.0025432059037305593,0.02624470840483844,0.00032007925559411843,0.0,0.11145885283610102,0.06885178062046973,432
2043,NEUROLOGY_DRUGS_seq_19,11.381507514985426,0.0007527102322936325,0.03272732514798379,0.0,0.0,0.10481927629008665,0.06877330071903523,433
1983,ANTIBIOTICS_seq_25,9.385528355874204,0.00220957961454647,0.026987922099413572,0.0002664202835243882,0.0,0.11034577585216428,0.06866684897578892,434
1234,MEAN_ARTERIAL_PRESSURE_t138,8.113360884682683,0.004428711523949592,0.023329826858729936,0.00026530568900490973,0.00015432098765431058,0.1139371130203011,0.06863346993951552,435
1730,RESPIRATION_RATE_t86,4.323402654285757,0.03768992763710039,0.01243186846963544,0.0009560794691028141,0.0,0.12465174811772223,0.06854180829367884,436
601,TEMPERATURE_t53,3.4160292482612875,0.06468015213030244,0.009822732162296777,0.0009045878708463742,0.00015432098765429946,0.1271980879402809,0.06851041005128884,437
612,TEMPERATURE_t64,0.02581646261598877,0.8723619038041066,7.42347852507054e-05,0.0003243736420795381,0.001080246913580174,0.13684913823171438,0.06846168650848254,438
604,TEMPERATURE_t56,2.327162236555963,0.12725564427281977,0.006691714176491822,0.0008630422995438989,0.00030864197530862115,0.1299507435616162,0.06832122886905401,439
683,TEMPERATURE_t135,11.060004744564516,0.0008944106964789269,0.03180284957304883,0.0,0.0,0.10481927629008665,0.06831106293156775,440
1372,DIASTOLIC_BLOOD_PRESSURE_t2,1.0122969146658047,0.31444725692279346,0.0029108420153436078,0.0013819969614161127,0.0,0.13348678426291563,0.06819881313912962,441
1431,DIASTOLIC_BLOOD_PRESSURE_t61,5.215626060400978,0.022465458564909703,0.014997441218072168,0.0004411763007612433,0.00030864197530862115,0.12119974973079414,0.06809859547443316,442
891,SYSTOLIC_BLOOD_PRESSURE_t69,5.415437222485089,0.020036238632782363,0.015571994708557788,0.0005816358213258099,0.00015432098765431058,0.12049891948119462,0.06803545709487621,443
324,PULSE_OXIMETRY_t50,7.596797208944158,0.005888195376455012,0.021844457073288644,0.00044630658540985665,0.0,0.11407725438466423,0.06796085572897644,444
1691,RESPIRATION_RATE_t47,4.843820048971661,0.027833384666591424,0.013928319556288702,0.0008265834252818288,0.0,0.12196554187246106,0.06794693071437488,445
1722,RESPIRATION_RATE_t78,5.348086937996686,0.020823108724564585,0.015378330147307091,0.0007528650852801983,0.0,0.12043636260597775,0.06790734637664242,446
1699,RESPIRATION_RATE_t55,0.5626600442222714,0.4532586366238279,0.0016179190841631489,0.001055740409563564,0.00030864197530862115,0.1339479843367893,0.06778295171047623,447
322,PULSE_OXIMETRY_t48,7.633450826050542,0.005770070513261915,0.021949853906116885,0.00042385666607605994,0.0,0.11361156360569788,0.06778070875590739,448
1710,RESPIRATION_RATE_t66,1.1444006312518373,0.2848241303598195,0.003290703934362314,0.001319892618875026,0.0,0.13219852040659022,0.06774461217047627,449
1422,DIASTOLIC_BLOOD_PRESSURE_t52,7.899821088402776,0.004981162100119542,0.022715796921510704,0.00038183683482802413,0.0,0.1127399235942136,0.06772786025786215,450
1228,MEAN_ARTERIAL_PRESSURE_t132,10.516616720790859,0.0011980949812247575,0.030240346845519458,0.0,0.0,0.10481927629008665,0.06752981156780305,451
428,PULSE_OXIMETRY_t154,8.638410552358762,0.003320613324991011,0.02483959796508393,0.00025372199900102637,0.0,0.11008236849094859,0.06746098322801626,452
637,TEMPERATURE_t89,2.5590592068631173,0.10978588650576858,0.007358529845513,0.0010920618370932923,0.0,0.12747250368185653,0.06741551676368476,453
2286,FUNGAL_DRUGS_seq_5,8.288754808399323,0.004021876965206716,0.023834169008739272,0.00028519567038008475,0.0,0.11073524382308304,0.06728470641591115,454
1718,RESPIRATION_RATE_t74,4.041535462635153,0.04449698136453457,0.011621364305968841,0.0008662980861871233,0.0,0.12278936449286257,0.0672053643994157,455
1725,RESPIRATION_RATE_t81,3.762302501277252,0.05252887545285031,0.01081843482528606,0.00019152580161775187,0.0006172839506172423,0.12325003045253956,0.06703423263891281,456
1724,RESPIRATION_RATE_t80,3.9036778583750222,0.04828658893333207,0.011224957183906755,0.0008667566058968596,0.0,0.12279887581437884,0.0670119164991428,457
1693,RESPIRATION_RATE_t49,1.3782465361390583,0.24050807302809912,0.003963123730570512,0.0012010939446824112,0.0,0.12973421546623162,0.06684866959840106,458
1688,RESPIRATION_RATE_t44,6.103544129115068,0.013555106713536836,0.017550634044357718,0.0005417967469698935,0.0,0.11605805828241234,0.06680434616338503,459
1240,MEAN_ARTERIAL_PRESSURE_t144,10.001138243295916,0.0015825519665979377,0.028758097528585606,0.0,0.0,0.10481927629008665,0.06678868690933613,460
1981,ANTIBIOTICS_seq_23,9.909006666353276,0.0016634426023326516,0.028493174795720187,0.0,0.0,0.10481927629008665,0.06665622554290342,461
1231,MEAN_ARTERIAL_PRESSURE_t135,8.58909667152339,0.0034114343717024124,0.024697796766052677,0.00017046784583678052,0.0,0.10835538271149973,0.0665265897387762,462
1238,MEAN_ARTERIAL_PRESSURE_t142,9.795730920961715,0.0017686698366057433,0.028167452377496696,0.0,0.0,0.10481927629008665,0.06649336433379167,463
1229,MEAN_ARTERIAL_PRESSURE_t133,9.648270695865012,0.001915840671157858,0.027743433087716273,0.0,0.0,0.10481927629008665,0.06628135468890146,464
1773,RESPIRATION_RATE_t129,9.62526053280493,0.0019399013216032206,0.02767726776759643,0.0,0.0,0.10481927629008665,0.06624827202884154,465
681,TEMPERATURE_t133,9.525374538906789,0.002047953414428227,0.02739004734484225,0.0,0.0,0.10481927629008665,0.06610466181746445,466
1702,RESPIRATION_RATE_t58,0.5973455053193869,0.4396632120541787,0.0017176565189219832,0.001235161698184166,0.0,0.13044090124224605,0.06607927888058401,467
682,TEMPERATURE_t134,9.507421454251146,0.0020680122695451147,0.027338423564937795,0.0,0.0,0.10481927629008665,0.06607884992751223,468
1244,MEAN_ARTERIAL_PRESSURE_t148,9.444032229586442,0.002140445186974613,0.02715614896170541,0.0,0.0,0.10481927629008665,0.06598771262589603,469
887,SYSTOLIC_BLOOD_PRESSURE_t65,4.949846142560751,0.026178904737955176,0.014233195727963851,0.0006226716011507519,0.0,0.11773568898042445,0.06598444235419415,470
889,SYSTOLIC_BLOOD_PRESSURE_t67,5.329927373911403,0.02104070002113423,0.0153261126394258,0.00039342649773355977,0.00015432098765431058,0.11659479202268494,0.06596045233105537,471
687,TEMPERATURE_t139,8.085111827196048,0.004498053405120659,0.02324859718961344,0.00018308227920394154,0.0,0.10861705070298017,0.0659328239462968,472
680,TEMPERATURE_t132,9.405485631063053,0.0021857448636981606,0.02704530889402872,0.0,0.0,0.10481927629008665,0.06593229259205768,473
1689,RESPIRATION_RATE_t45,7.100809554163515,0.00775275152730342,0.02041825327506422,0.0011874607647446482,-0.0007716049382716084,0.11137912604992266,0.06589868966249343,474
342,PULSE_OXIMETRY_t68,3.973694571546311,0.046321071428524395,0.011426289014047256,0.000223418424194615,0.0004629629629629317,0.12029713851211067,0.06586171376307896,475
1434,DIASTOLIC_BLOOD_PRESSURE_t64,5.633139549033081,0.017696664252872866,0.016197993928522964,0.00016680903440759897,0.00030864197530862115,0.11550840161985707,0.06585319777419002,476
321,PULSE_OXIMETRY_t47,6.403949668681646,0.011445485597586104,0.018414444902164234,0.000404296441449894,0.0,0.11320581532181863,0.06581013011199144,477
335,PULSE_OXIMETRY_t61,4.223771709406705,0.03996161564669701,0.012145381435860306,0.0005252643669641816,0.00015432098765431058,0.11932957601484138,0.06573747872535085,478
1766,RESPIRATION_RATE_t122,4.818155071292862,0.02824999778289254,0.01385452036331678,0.0006095672129667249,0.0,0.11746385759205462,0.0656591889776857,479
427,PULSE_OXIMETRY_t153,9.211128332246973,0.0024294246666255207,0.026486437891671367,0.0,0.0,0.10481927629008665,0.06565285709087901,480
1236,MEAN_ARTERIAL_PRESSURE_t140,9.125111681962716,0.0025459097727155862,0.026239098523113482,0.0,0.0,0.10481927629008665,0.06552918740660006,481
693,TEMPERATURE_t145,7.697939522473581,0.005568078530644499,0.022135290021097927,0.00019236070293457975,0.0,0.10880951804820559,0.06547240403465175,482
1227,MEAN_ARTERIAL_PRESSURE_t131,9.06927413569974,0.0026245473104865463,0.026078538638615936,0.0,0.0,0.10481927629008665,0.0654489074643513,483
1447,DIASTOLIC_BLOOD_PRESSURE_t77,1.2006536524880147,0.2732930295427693,0.003452458509854959,0.00039250543253570395,0.0006172839506172423,0.12741905928007968,0.06543575889496732,484
553,TEMPERATURE_t5,1.4676329079291357,0.22583014230596976,0.004220152674189865,0.0019002260244709616,-0.0007716049382716084,0.12616440006747331,0.0651922763708316,485
1224,MEAN_ARTERIAL_PRESSURE_t128,8.87713786564991,0.002914498389302143,0.02552605416550353,0.0,0.0,0.10481927629008665,0.06517266522779509,486
1432,DIASTOLIC_BLOOD_PRESSURE_t62,4.012591082162767,0.045265794604313264,0.011538135247807653,0.0006684943063793539,0.0,0.11868621405692788,0.06511217465236777,487
430,PULSE_OXIMETRY_t156,8.81418496835345,0.003016419582068161,0.025345034213962295,0.0,0.0,0.10481927629008665,0.06508215525202447,488
1239,MEAN_ARTERIAL_PRESSURE_t143,8.7924293549661,0.003052478431807358,0.0252824763294128,0.0,0.0,0.10481927629008665,0.06505087630974973,489
684,TEMPERATURE_t136,8.775466329479261,0.003080897645244603,0.025233699447275673,0.0,0.0,0.10481927629008665,0.06502648786868116,490
1933,DIRECT_BILIRUBIN_RESULT_h3,15.289201370373815,9.461293545359585e-05,0.043963830260833774,0.0003137719254635797,-0.0010802469135802518,0.08602681186532439,0.06499532106307908,491
1242,MEAN_ARTERIAL_PRESSURE_t146,8.74991853380726,0.0031242080342052075,0.025160237209108104,0.0,0.0,0.10481927629008665,0.06498975674959738,492
1371,DIASTOLIC_BLOOD_PRESSURE_t1,0.10959153589267255,0.7406364471027271,0.0003151285384562718,0.0011929800593592497,0.0,0.12956590476896787,0.06494051665371207,493
1096,MEAN_ARTERIAL_PRESSURE_t0,0.7073716814980536,0.4003954342604811,0.0020340348578939964,0.002500952223370706,-0.0012345679012345733,0.12778221403934714,0.06490812444862057,494
898,SYSTOLIC_BLOOD_PRESSURE_t76,2.8190429463514626,0.09327264646995502,0.008106108526476046,0.0006293391282664916,0.00015432098765431058,0.12148845489280001,0.06479728170963803,495
1438,DIASTOLIC_BLOOD_PRESSURE_t68,5.032676997059942,0.02495769866487736,0.014471374396642946,0.0004931905685524354,0.0,0.11504979412104732,0.06476058425884514,496
876,SYSTOLIC_BLOOD_PRESSURE_t54,7.674061263090824,0.005642015163619109,0.02206662850523472,0.00012647207716055952,0.0,0.10744275476476103,0.06475469163499788,497
2048,NEUROLOGY_DRUGS_seq_24,8.054627243770739,0.004574124732280188,0.023160939304887065,7.317030609156196e-05,0.0,0.10633708739374118,0.06474901334931413,498
1230,MEAN_ARTERIAL_PRESSURE_t134,8.56368918871308,0.00345920947721668,0.024624737995056836,0.0,0.0,0.10481927629008665,0.06472200714257174,499
1427,DIASTOLIC_BLOOD_PRESSURE_t57,5.254412478653686,0.021971104434626538,0.015108970883172397,0.00045780068611409914,0.0,0.11431568271177266,0.06471232679747253,500
328,PULSE_OXIMETRY_t54,5.743862083023992,0.016616918117677886,0.016516374632165095,0.0003894854423551807,-2.2204460492503132e-17,0.11289858278333394,0.06470747870774951,501
690,TEMPERATURE_t142,8.482298777548626,0.0036168854733507182,0.02439070129591131,0.0,0.0,0.10481927629008665,0.06460498879299897,502
691,TEMPERATURE_t143,8.460169497982442,0.0036610073697940703,0.0243270689408213,0.0,0.0,0.10481927629008665,0.06457317261545398,503
1714,RESPIRATION_RATE_t70,1.0761623079811318,0.29965457716548144,0.003094485833175525,0.000672307267932322,0.00030864197530862115,0.12599422398011165,0.06454435490664359,504
679,TEMPERATURE_t131,8.429136193976131,0.0037238067789119316,0.02423783321969266,0.0,0.0,0.10481927629008665,0.06452855475488965,505
1241,MEAN_ARTERIAL_PRESSURE_t145,8.416028976344865,0.0037506590196190845,0.024200143645386356,0.0,0.0,0.10481927629008665,0.0645097099677365,506
1243,MEAN_ARTERIAL_PRESSURE_t147,8.399972697818688,0.0037838216537720384,0.024153974098223917,0.0,0.0,0.10481927629008665,0.06448662519415528,507
1237,MEAN_ARTERIAL_PRESSURE_t141,7.6703874789799045,0.005653479281093454,0.022056064603487677,9.752301127726968e-05,0.0,0.10684224868538096,0.06444915664443432,508
2029,NEUROLOGY_DRUGS_seq_5,6.512238927433535,0.010770456269448146,0.018725828765553246,0.0002568459940361096,0.0,0.11014717120403382,0.06443649998479353,509
1221,MEAN_ARTERIAL_PRESSURE_t125,6.813390640468412,0.009099854445595657,0.01959178523207475,0.0002143565507764813,0.0,0.10926578977743624,0.0644287875047555,510
892,SYSTOLIC_BLOOD_PRESSURE_t70,5.524995980583588,0.018821326059321984,0.015887028995042067,0.000392908367541627,0.0,0.11296958636569568,0.06442830768036888,511
881,SYSTOLIC_BLOOD_PRESSURE_t59,4.794006324246461,0.028647929957188113,0.013785081064923013,0.00014550394273768472,0.00030864197530862115,0.1150664586182724,0.0644257698415977,512
429,PULSE_OXIMETRY_t155,8.347630349498873,0.0038940166430849947,0.02400346459408168,0.0,0.0,0.10481927629008665,0.06441137044208417,513
878,SYSTOLIC_BLOOD_PRESSURE_t56,5.179749011172333,0.022933001103686772,0.014894277392549924,0.00043494592724467005,0.0,0.11384159412807918,0.06436793576031455,514
1989,ANTIBIOTICS_seq_31,8.394733727738194,0.0037947066777302956,0.02413890953168568,0.00015095009420153623,-0.00015432098765432166,0.10433605766466092,0.0642374835981733,515
598,TEMPERATURE_t50,4.599435064715899,0.03207534826729968,0.01322559482228553,0.0003224034602831495,0.00015432098765429946,0.11512152286999577,0.06417355884614065,516
686,TEMPERATURE_t138,8.179514186072655,0.0042705573477983105,0.023520049516084565,0.0,0.0,0.10481927629008665,0.06416966290308561,517
1720,RESPIRATION_RATE_t76,3.5269975943099303,0.060489381713401284,0.010141819694197647,0.0006446948923865147,0.0,0.11819252998276807,0.06416717483848286,518
1436,DIASTOLIC_BLOOD_PRESSURE_t66,4.7770408101697805,0.028930982856074622,0.013736297026889457,0.0002901454517891389,0.00015432098765431058,0.11445237761026836,0.06409433731857891,519
1731,RESPIRATION_RATE_t87,5.302728270551555,0.021371019623475363,0.01524790209497733,0.0003905257714120923,0.0,0.112920162889779,0.06408403249237817,520
678,TEMPERATURE_t130,8.1081563598815,0.00444140452649207,0.02331486133898795,0.0,0.0,0.10481927629008665,0.0640670688145373,521
1772,RESPIRATION_RATE_t128,6.93587104746001,0.008498683909976438,0.01994397549321491,0.00015099816896300145,0.0,0.10795151270846041,0.06394774410083766,522
1716,RESPIRATION_RATE_t72,2.880917896090621,0.08975514725413604,0.00828402885873101,0.0007087691186863129,0.0,0.1195216561998186,0.0639028425292748,523
1232,MEAN_ARTERIAL_PRESSURE_t136,7.968888043239048,0.004795185484926975,0.022914397738224276,0.0,0.0,0.10481927629008665,0.06386683701415546,524
2030,NEUROLOGY_DRUGS_seq_6,6.833051725501526,0.009000493076086002,0.019648320337094332,0.0001506199345963137,0.0,0.10794366678909492,0.06379599356309462,525
422,PULSE_OXIMETRY_t148,7.907707256976127,0.004959560284910825,0.02273847346086474,0.0,0.0,0.10481927629008665,0.06377887487547569,526
1225,MEAN_ARTERIAL_PRESSURE_t129,7.907501593840317,0.004960122423134073,0.022737882080126493,0.0,0.0,0.10481927629008665,0.06377857918510657,527
1179,MEAN_ARTERIAL_PRESSURE_t83,2.5789066358783055,0.10841844287485257,0.00741560077938326,0.0007379782392663248,0.0,0.12012755673396217,0.0637715787566727,528
689,TEMPERATURE_t141,7.760823370167853,0.005378059033094204,0.022316111421719687,1.545808917220139e-05,0.0,0.10513993176687923,0.06372802159429947,529
677,TEMPERATURE_t129,7.85748172041872,0.0050987894874568885,0.022594050811801606,0.0,0.0,0.10481927629008665,0.06370666355094413,530
418,PULSE_OXIMETRY_t144,7.849550716452015,0.0051211365049199965,0.0225712453490607,0.0,0.0,0.10481927629008665,0.06369526081957368,531
2049,NEUROLOGY_DRUGS_seq_25,7.848731651156819,0.005123450050615632,0.02256889014117651,0.0,0.0,0.10481927629008665,0.06369408321563158,532
420,PULSE_OXIMETRY_t146,7.841687443439096,0.005143391296424338,0.022548634645488938,0.0,0.0,0.10481927629008665,0.0636839554677878,533
1980,ANTIBIOTICS_seq_22,6.279421787071606,0.012275724411950111,0.01805636716368579,0.00038892339781254994,-0.00015432098765432166,0.1092724661872952,0.0636644166754905,534
1499,DIASTOLIC_BLOOD_PRESSURE_t129,3.8238361896611823,0.05063589643496022,0.010995373866502182,0.0005465604524577412,-1.1102230246251566e-17,0.11615687439334847,0.06357612412992533,535
1145,MEAN_ARTERIAL_PRESSURE_t49,5.067969154575655,0.024455498511609365,0.014572856376307756,0.0005467766633263179,-0.00015432098765432166,0.11254690156884341,0.06355987897257558,536
692,TEMPERATURE_t144,7.755185085187922,0.0053948231660591464,0.022299898632194903,0.0,0.0,0.10481927629008665,0.06355958746114078,537
419,PULSE_OXIMETRY_t145,7.728970987327222,0.005473467678357921,0.022224520453775338,0.0,0.0,0.10481927629008665,0.063521898371931,538
1694,RESPIRATION_RATE_t50,1.1792119528469278,0.27761762040838683,0.0033908032787746006,0.0009048191471040949,0.0,0.1235884276252645,0.06348961545201955,539
417,PULSE_OXIMETRY_t143,7.702352490530469,0.005554522844829265,0.022147979433311142,0.0,0.0,0.10481927629008665,0.0634836278616989,540
694,TEMPERATURE_t146,7.672378516610186,0.005647263260350622,0.022061789797256804,0.0,0.0,0.10481927629008665,0.06344053304367173,541
1721,RESPIRATION_RATE_t77,4.2698706222222444,0.038893159257102405,0.012277938050763586,0.0004713972725294931,0.0,0.11459772403338826,0.06343783104207593,542
1709,RESPIRATION_RATE_t65,1.1494126984892812,0.2837720888540056,0.00330511604575682,0.0005553806662899984,0.00030864197530862115,0.12356875244985417,0.0634369342478055,543
1245,MEAN_ARTERIAL_PRESSURE_t149,7.649257855585056,0.0057198778444405894,0.02199530674217737,0.0,0.0,0.10481927629008665,0.06340729151613202,544
1259,MEAN_ARTERIAL_PRESSURE_t163,6.147906391054976,0.01321999501652616,0.017678196950141136,0.00020645757003435127,0.0,0.10910193696174683,0.06339006695594399,545
425,PULSE_OXIMETRY_t151,7.624863397092793,0.0057975267400286945,0.021925160904832527,0.0,0.0,0.10481927629008665,0.06337221859745959,546
