feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
272,HEART_RATE_t272,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2435
271,HEART_RATE_t271,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2436
302,HEART_RATE_t302,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2437
301,HEART_RATE_t301,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2438
300,HEART_RATE_t300,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2439
299,HEART_RATE_t299,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2440
298,HEART_RATE_t298,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2441
297,HEART_RATE_t297,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2442
296,HEART_RATE_t296,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2443
295,HEART_RATE_t295,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2444
294,HEART_RATE_t294,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2445
293,HEART_RATE_t293,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2446
292,HEART_RATE_t292,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2447
1837,DIASTOLIC_BLOOD_PRESSURE_t297,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2448
1836,DIASTOLIC_BLOOD_PRESSURE_t296,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2449
1835,DIASTOLIC_BLOOD_PRESSURE_t295,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2450
1834,DIASTOLIC_BLOOD_PRESSURE_t294,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2451
1847,DIASTOLIC_BLOOD_PRESSURE_t307,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2452
